date,adj_close,ticker
2019-01-02,40.7530403137207,AFL
2019-01-03,39.72346496582031,AFL
2019-01-04,40.21586990356445,AFL
2019-01-07,40.43074035644531,AFL
2019-01-08,40.55607604980469,AFL
2019-01-09,40.46654510498047,AFL
2019-01-10,40.97685623168945,AFL
2019-01-11,40.90523147583008,AFL
2019-01-14,41.12010192871094,AFL
2019-01-15,41.54088973999024,AFL
2019-01-16,41.90795135498047,AFL
2019-01-17,42.364540100097656,AFL
2019-01-18,42.70473861694336,AFL
2019-01-22,42.42721176147461,AFL
2019-01-23,42.65102767944336,AFL
2019-01-24,42.37349319458008,AFL
2019-01-25,42.58835983276367,AFL
2019-01-28,42.391395568847656,AFL
2019-01-29,42.17653274536133,AFL
2019-01-30,42.41825866699219,AFL
2019-01-31,42.70473861694336,AFL
2019-02-01,42.91961288452149,AFL
2019-02-04,42.99122619628906,AFL
2019-02-05,43.170291900634766,AFL
2019-02-06,43.33144378662109,AFL
2019-02-07,43.37620544433594,AFL
2019-02-08,43.13447570800781,AFL
2019-02-11,43.21506118774414,AFL
2019-02-12,43.814884185791016,AFL
2019-02-13,43.88652038574219,AFL
2019-02-14,43.51049423217773,AFL
2019-02-15,44.11928176879883,AFL
2019-02-19,44.10128021240234,AFL
2019-02-20,44.21830749511719,AFL
2019-02-21,44.020263671875,AFL
2019-02-22,43.88523483276367,AFL
2019-02-25,44.07427215576172,AFL
2019-02-26,44.02926254272461,AFL
2019-02-27,44.10128021240234,AFL
2019-02-28,44.236305236816406,AFL
2019-03-01,44.263309478759766,AFL
2019-03-04,44.16429138183594,AFL
2019-03-05,44.24531555175781,AFL
2019-03-06,44.06526947021485,AFL
2019-03-07,43.77720260620117,AFL
2019-03-08,43.7051887512207,AFL
2019-03-11,44.17329406738281,AFL
2019-03-12,44.25431060791016,AFL
2019-03-13,44.461368560791016,AFL
2019-03-14,44.74042510986328,AFL
2019-03-15,44.96548080444336,AFL
2019-03-18,45.235538482666016,AFL
2019-03-19,45.10050964355469,AFL
2019-03-20,44.524375915527344,AFL
2019-03-21,44.98348236083984,AFL
2019-03-22,44.524375915527344,AFL
2019-03-25,44.57839584350586,AFL
2019-03-26,44.85745620727539,AFL
2019-03-27,44.84845352172852,AFL
2019-03-28,44.74042510986328,AFL
2019-03-29,45.01049423217773,AFL
2019-04-01,44.90247344970703,AFL
2019-04-02,44.3353385925293,AFL
2019-04-03,43.89423370361328,AFL
2019-04-04,43.912235260009766,AFL
2019-04-05,44.11028671264648,AFL
2019-04-08,44.21830749511719,AFL
2019-04-09,44.146297454833984,AFL
2019-04-10,44.29932403564453,AFL
2019-04-11,44.44335174560547,AFL
2019-04-12,44.56938552856445,AFL
2019-04-15,44.06526947021485,AFL
2019-04-16,44.64140701293945,AFL
2019-04-17,44.146297454833984,AFL
2019-04-18,44.03826522827149,AFL
2019-04-22,43.71419906616211,AFL
2019-04-23,44.02926254272461,AFL
2019-04-24,44.01124954223633,AFL
2019-04-25,44.27231979370117,AFL
2019-04-26,44.58739471435547,AFL
2019-04-29,44.75843811035156,AFL
2019-04-30,45.352569580078125,AFL
2019-05-01,45.20853805541992,AFL
2019-05-02,45.235538482666016,AFL
2019-05-03,45.45159149169922,AFL
2019-05-06,45.47859954833984,AFL
2019-05-07,45.10951232910156,AFL
2019-05-08,45.22654342651367,AFL
2019-05-09,45.45159149169922,AFL
2019-05-10,46.15376281738281,AFL
2019-05-13,45.43358612060547,AFL
2019-05-14,46.02772903442383,AFL
2019-05-15,46.18976593017578,AFL
2019-05-16,46.74790191650391,AFL
2019-05-17,46.97294616699219,AFL
2019-05-20,46.9549446105957,AFL
2019-05-21,47.00923156738281,AFL
2019-05-22,47.244510650634766,AFL
2019-05-23,46.62013244628906,AFL
2019-05-24,47.06352996826172,AFL
2019-05-28,46.42105102539063,AFL
2019-05-29,46.538692474365234,AFL
2019-05-30,46.66538238525391,AFL
2019-05-31,46.42105102539063,AFL
2019-06-03,47.44358444213867,AFL
2019-06-04,47.95937728881836,AFL
2019-06-05,48.647090911865234,AFL
2019-06-06,48.70137786865234,AFL
2019-06-07,49.36195755004883,AFL
2019-06-10,49.18097305297852,AFL
2019-06-11,48.90047073364258,AFL
2019-06-12,49.2081298828125,AFL
2019-06-13,49.28956985473633,AFL
2019-06-14,49.80535888671875,AFL
2019-06-17,49.36195755004883,AFL
2019-06-18,49.696773529052734,AFL
2019-06-19,49.89585113525391,AFL
2019-06-20,50.07683181762695,AFL
2019-06-21,49.72391128540039,AFL
2019-06-24,49.78725814819336,AFL
2019-06-25,49.72391128540039,AFL
2019-06-26,49.08144378662109,AFL
2019-06-27,49.36195755004883,AFL
2019-06-28,49.59723281860352,AFL
2019-07-01,50.51117706298828,AFL
2019-07-02,50.86408233642578,AFL
2019-07-03,51.44322204589844,AFL
2019-07-05,51.40702438354492,AFL
2019-07-08,51.262245178222656,AFL
2019-07-09,51.15364837646485,AFL
2019-07-10,51.13554763793945,AFL
2019-07-11,50.99981689453125,AFL
2019-07-12,51.47941207885742,AFL
2019-07-15,51.18984603881836,AFL
2019-07-16,50.77359771728516,AFL
2019-07-17,50.34828567504883,AFL
2019-07-18,50.79170227050781,AFL
2019-07-19,49.769161224365234,AFL
2019-07-22,49.82345962524414,AFL
2019-07-23,49.94109725952149,AFL
2019-07-24,48.7918701171875,AFL
2019-07-25,48.65614318847656,AFL
2019-07-26,48.76473617553711,AFL
2019-07-29,47.92317199707031,AFL
2019-07-30,47.85078430175781,AFL
2019-07-31,47.63361740112305,AFL
2019-08-01,47.33499526977539,AFL
2019-08-02,47.53407669067383,AFL
2019-08-05,46.4753532409668,AFL
2019-08-06,47.08163070678711,AFL
2019-08-07,47.15401840209961,AFL
2019-08-08,47.85078430175781,AFL
2019-08-09,47.85078430175781,AFL
2019-08-12,47.344051361083984,AFL
2019-08-13,47.88698959350586,AFL
2019-08-14,46.402957916259766,AFL
2019-08-15,47.11782455444336,AFL
2019-08-16,47.642669677734375,AFL
2019-08-19,47.6698112487793,AFL
2019-08-20,47.1695556640625,AFL
2019-08-21,44.55002975463867,AFL
2019-08-22,45.03210067749024,AFL
2019-08-23,43.98611068725586,AFL
2019-08-26,44.52275085449219,AFL
2019-08-27,44.55002975463867,AFL
2019-08-28,44.677371978759766,AFL
2019-08-29,45.113956451416016,AFL
2019-08-30,45.64150238037109,AFL
2019-09-03,45.82341766357422,AFL
2019-09-04,46.196327209472656,AFL
2019-09-05,46.50558090209961,AFL
2019-09-06,46.90577697753906,AFL
2019-09-09,46.46010208129883,AFL
2019-09-10,46.360050201416016,AFL
2019-09-11,46.75116729736328,AFL
2019-09-12,46.8148307800293,AFL
2019-09-13,47.08769607543945,AFL
2019-09-16,47.21503448486328,AFL
2019-09-17,47.69710159301758,AFL
2019-09-18,47.85172271728516,AFL
2019-09-19,47.806243896484375,AFL
2019-09-20,47.26960754394531,AFL
2019-09-23,47.615230560302734,AFL
2019-09-24,47.67891311645508,AFL
2019-09-25,47.45151138305664,AFL
2019-09-26,47.21503448486328,AFL
