date,adj_close,ticker
2019-01-02,131.62107849121094,ACN
2019-01-03,127.12730407714844,ACN
2019-01-04,132.07049560546875,ACN
2019-01-07,132.52920532226562,ACN
2019-01-08,135.88079833984375,ACN
2019-01-09,136.5642547607422,ACN
2019-01-10,137.64088439941406,ACN
2019-01-11,136.9012908935547,ACN
2019-01-14,135.68423461914062,ACN
2019-01-15,137.5192108154297,ACN
2019-01-16,138.446044921875,ACN
2019-01-17,139.60693359375,ACN
2019-01-18,140.85205078125,ACN
2019-01-22,139.46649169921875,ACN
2019-01-23,138.9515838623047,ACN
2019-01-24,140.57122802734375,ACN
2019-01-25,142.16278076171875,ACN
2019-01-28,142.5278778076172,ACN
2019-01-29,142.3218994140625,ACN
2019-01-30,144.25985717773438,ACN
2019-01-31,143.7543182373047,ACN
2019-02-01,144.86839294433594,ACN
2019-02-04,146.5629119873047,ACN
2019-02-05,147.28382873535156,ACN
2019-02-06,147.134033203125,ACN
2019-02-07,145.28028869628906,ACN
2019-02-08,145.66416931152344,ACN
2019-02-11,145.41136169433594,ACN
2019-02-12,146.63780212402344,ACN
2019-02-13,147.94851684570312,ACN
2019-02-14,147.78001403808594,ACN
2019-02-15,149.07196044921875,ACN
2019-02-19,149.30604553222656,ACN
2019-02-20,149.52134704589844,ACN
2019-02-21,149.35284423828125,ACN
2019-02-22,151.19712829589844,ACN
2019-02-25,151.35630798339844,ACN
2019-02-26,151.04736328125,ACN
2019-02-27,150.3826446533203,ACN
2019-02-28,151.08480834960938,ACN
2019-03-01,153.72488403320312,ACN
2019-03-04,152.4329833984375,ACN
2019-03-05,153.22872924804688,ACN
2019-03-06,152.03036499023438,ACN
2019-03-07,151.52484130859375,ACN
2019-03-08,151.37503051757812,ACN
2019-03-11,153.4814910888672,ACN
2019-03-12,153.5283203125,ACN
2019-03-13,153.640625,ACN
2019-03-14,154.3053436279297,ACN
2019-03-15,155.77517700195312,ACN
2019-03-18,155.81263732910156,ACN
2019-03-19,155.59730529785156,ACN
2019-03-20,155.662841796875,ACN
2019-03-21,157.5071563720703,ACN
2019-03-22,154.69859313964844,ACN
2019-03-25,154.54876708984375,ACN
2019-03-26,156.2900848388672,ACN
2019-03-27,155.85008239746094,ACN
2019-03-28,163.94827270507812,ACN
2019-03-29,164.79083251953125,ACN
2019-04-01,165.0717010498047,ACN
2019-04-02,164.1822967529297,ACN
2019-04-03,165.88621520996094,ACN
2019-04-04,165.85813903808594,ACN
2019-04-05,166.78494262695312,ACN
2019-04-08,167.49649047851562,ACN
2019-04-09,166.39178466796875,ACN
2019-04-10,167.08084106445312,ACN
2019-04-11,168.36463928222656,ACN
2019-04-12,168.6289520263672,ACN
2019-04-15,169.25196838378906,ACN
2019-04-16,169.02540588378906,ACN
2019-04-17,168.92156982421875,ACN
2019-04-18,168.6006622314453,ACN
2019-04-22,168.09088134765625,ACN
2019-04-23,170.3657989501953,ACN
2019-04-24,170.67735290527344,ACN
2019-04-25,169.86553955078125,ACN
2019-04-26,170.69622802734375,ACN
2019-04-29,171.05490112304688,ACN
2019-04-30,172.43310546875,ACN
2019-05-01,171.14932250976562,ACN
2019-05-02,169.33694458007812,ACN
2019-05-03,167.0619659423828,ACN
2019-05-06,166.38232421875,ACN
2019-05-07,164.19232177734375,ACN
2019-05-08,164.0790557861328,ACN
