date,adj_close,ticker
2019-01-02,64.26194763183594,ABT
2019-01-03,61.22914505004883,ABT
2019-01-04,62.97671127319336,ABT
2019-01-07,63.91982269287109,ABT
2019-01-08,63.15239334106445,ABT
2019-01-09,64.20645904541016,ABT
2019-01-10,63.87360763549805,ABT
2019-01-11,64.10475158691406,ABT
2019-01-14,63.41736602783203,ABT
2019-01-15,65.46099090576172,ABT
2019-01-16,64.85718536376953,ABT
2019-01-17,65.50741577148438,ABT
2019-01-18,66.34344482421875,ABT
2019-01-22,66.40848541259766,ABT
2019-01-23,64.94078826904297,ABT
2019-01-24,65.8232650756836,ABT
2019-01-25,66.0926513671875,ABT
2019-01-28,64.14192199707031,ABT
2019-01-29,64.73641967773438,ABT
2019-01-30,66.5849838256836,ABT
2019-01-31,67.7925796508789,ABT
2019-02-01,67.21665954589844,ABT
2019-02-04,67.34669494628906,ABT
2019-02-05,67.913330078125,ABT
2019-02-06,68.26630401611328,ABT
2019-02-07,67.56962585449219,ABT
2019-02-08,68.11770629882812,ABT
2019-02-11,68.31278228759766,ABT
2019-02-12,69.72472381591797,ABT
2019-02-13,69.09306335449219,ABT
2019-02-14,68.71220397949219,ABT
2019-02-15,69.90120697021484,ABT
2019-02-19,69.66899871826172,ABT
2019-02-20,70.17058563232422,ABT
2019-02-21,69.79903411865234,ABT
2019-02-22,70.71868133544922,ABT
2019-02-25,71.39678192138672,ABT
2019-02-26,71.29460906982422,ABT
2019-02-27,71.74049377441406,ABT
2019-02-28,72.10275268554688,ABT
2019-03-01,73.00381469726562,ABT
2019-03-04,73.03168487548828,ABT
2019-03-05,72.66011810302734,ABT
2019-03-06,72.17707061767578,ABT
2019-03-07,71.34103393554688,ABT
2019-03-08,71.18311309814453,ABT
2019-03-11,72.27924346923828,ABT
2019-03-12,72.67868041992188,ABT
2019-03-13,73.03168487548828,ABT
2019-03-14,73.36607360839844,ABT
2019-03-15,74.18353271484375,ABT
2019-03-18,73.22675323486328,ABT
2019-03-19,74.27644348144531,ABT
2019-03-20,74.25785827636719,ABT
2019-03-21,74.36931610107422,ABT
2019-03-22,72.4278793334961,ABT
2019-03-25,72.66940307617188,ABT
2019-03-26,73.3846435546875,ABT
2019-03-27,73.13385772705078,ABT
2019-03-28,73.79337310791016,ABT
2019-03-29,74.25785827636719,ABT
2019-04-01,73.99774932861328,ABT
2019-04-02,73.96060943603516,ABT
2019-04-03,73.84912109375,ABT
2019-04-04,73.03168487548828,ABT
2019-04-05,73.3846435546875,ABT
2019-04-08,72.93878173828125,ABT
2019-04-09,73.07811737060547,ABT
2019-04-10,73.35679626464844,ABT
2019-04-11,72.92948913574219,ABT
2019-04-12,72.76160430908203,ABT
2019-04-15,72.28591918945312,ABT
2019-04-16,71.24127197265625,ABT
2019-04-17,67.97673797607422,ABT
2019-04-18,68.94677734375,ABT
2019-04-22,69.49707794189453,ABT
2019-04-23,70.98009490966797,ABT
2019-04-24,71.58638000488281,ABT
2019-04-25,72.8548812866211,ABT
2019-04-26,73.27458953857422,ABT
2019-04-29,73.00411224365234,ABT
2019-04-30,74.20730590820312,ABT
2019-05-01,73.44248962402344,ABT
2019-05-02,73.47981262207031,ABT
2019-05-03,73.39584350585938,ABT
2019-05-06,73.75029754638672,ABT
2019-05-07,71.7356185913086,ABT
2019-05-08,71.09202575683594,ABT
2019-05-09,71.278564453125,ABT
2019-05-10,71.3065414428711,ABT
2019-05-13,70.42047882080078,ABT
2019-05-14,70.91482543945312,ABT
2019-05-15,71.3625259399414,ABT
2019-05-16,71.44647979736328,ABT
2019-05-17,70.85884857177734,ABT
2019-05-20,70.67230987548828,ABT
2019-05-21,70.91482543945312,ABT
2019-05-22,71.12934112548828,ABT
2019-05-23,70.54173278808594,ABT
2019-05-24,71.80091857910156,ABT
2019-05-28,70.6163330078125,ABT
2019-05-29,70.57903289794922,ABT
2019-05-30,71.37184143066406,ABT
2019-05-31,71.00810241699219,ABT
2019-06-03,70.6163330078125,ABT
2019-06-04,72.24859619140625,ABT
2019-06-05,73.39584350585938,ABT
2019-06-06,74.70166015625,ABT
2019-06-07,75.30792999267578,ABT
2019-06-10,75.80227661132812,ABT
2019-06-11,75.66236877441406,ABT
2019-06-12,76.43653869628906,ABT
2019-06-13,76.75365447998047,ABT
2019-06-14,76.68836212158203,ABT
2019-06-17,76.52979278564453,ABT
2019-06-18,77.80763244628906,ABT
2019-06-19,78.65641021728516,ABT
2019-06-20,79.2253646850586,ABT
2019-06-21,79.28132629394531,ABT
2019-06-24,79.01085662841797,ABT
2019-06-25,78.57244873046875,ABT
2019-06-26,77.37857818603516,ABT
2019-06-27,78.05946350097656,ABT
2019-06-28,78.44188690185547,ABT
2019-07-01,78.80562591552734,ABT
2019-07-02,79.23470306396484,ABT
2019-07-03,79.8782730102539,ABT
2019-07-05,79.67306518554688,ABT
2019-07-08,79.36527252197266,ABT
2019-07-09,79.5331802368164,ABT
2019-07-10,79.63575744628906,ABT
2019-07-11,79.99954223632812,ABT
2019-07-12,78.56712341308594,ABT
2019-07-15,78.46414184570312,ABT
2019-07-16,77.8555908203125,ABT
2019-07-17,80.28974914550781,ABT
2019-07-18,82.16218566894531,ABT
2019-07-19,81.9094009399414,ABT
2019-07-22,82.45240783691406,ABT
2019-07-23,83.07966613769531,ABT
2019-07-24,82.93923950195312,ABT
2019-07-25,82.38687133789062,ABT
2019-07-26,82.15281677246094,ABT
2019-07-29,82.90179443359375,ABT
2019-07-30,82.67707824707031,ABT
2019-07-31,81.54427337646484,ABT
2019-08-01,80.58935546875,ABT
2019-08-02,80.34591674804688,ABT
2019-08-05,77.8555908203125,ABT
2019-08-06,79.44715881347656,ABT
2019-08-07,79.2037353515625,ABT
2019-08-08,80.10250854492188,ABT
2019-08-09,81.09489440917969,ABT
2019-08-12,79.25989532470703,ABT
2019-08-13,81.34766387939453,ABT
2019-08-14,78.58584594726562,ABT
2019-08-15,78.58584594726562,ABT
2019-08-16,79.37226867675781,ABT
2019-08-19,80.10250854492188,ABT
2019-08-20,79.1475601196289,ABT
2019-08-21,79.4845962524414,ABT
2019-08-22,78.98839569091797,ABT
2019-08-23,76.70405578613281,ABT
2019-08-26,77.81815338134766,ABT
2019-08-27,78.31431579589844,ABT
2019-08-28,78.84796905517578,ABT
2019-08-29,79.40969848632812,ABT
2019-08-30,79.8778076171875,ABT
2019-09-03,78.69818115234375,ABT
2019-09-04,78.84796905517578,ABT
2019-09-05,80.42082214355469,ABT
2019-09-06,80.5518798828125,ABT
2019-09-09,78.84796905517578,ABT
2019-09-10,77.90239715576172,ABT
2019-09-11,79.12884521484375,ABT
2019-09-12,79.77482604980469,ABT
